"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2003,7,"NW","Northwest Airlines Inc.","GFK","Grand Forks, ND: Grand Forks International",88.00,12.00,5.81,0.47,4.78,0.00,0.95,1.00,2.00,560.00,229.00,57.00,155.00,0.00,119.00,
2003,7,"NW","Northwest Airlines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",264.00,42.00,21.93,0.77,12.82,0.00,6.48,3.00,0.00,1828.00,887.00,79.00,462.00,0.00,400.00,
2003,7,"NW","Northwest Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",336.00,71.00,41.36,4.01,20.90,0.00,4.72,1.00,0.00,2878.00,1800.00,217.00,592.00,0.00,269.00,
2003,7,"NW","Northwest Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",92.00,23.00,8.58,2.04,11.30,0.00,1.08,0.00,0.00,974.00,332.00,127.00,459.00,0.00,56.00,
2003,7,"NW","Northwest Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",93.00,17.00,7.97,0.99,7.52,0.00,0.52,5.00,0.00,816.00,392.00,75.00,298.00,0.00,51.00,
2003,7,"NW","Northwest Airlines Inc.","GTF","Great Falls, MT: Great Falls International",62.00,9.00,5.37,0.08,2.12,0.00,1.43,0.00,0.00,369.00,214.00,10.00,84.00,0.00,61.00,
2003,7,"NW","Northwest Airlines Inc.","HLN","Helena, MT: Helena Regional",31.00,7.00,0.00,0.00,0.41,0.00,6.59,0.00,0.00,218.00,0.00,0.00,8.00,0.00,210.00,
2003,7,"NW","Northwest Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",124.00,20.00,13.38,0.94,3.82,0.00,1.86,0.00,0.00,2089.00,1708.00,62.00,126.00,0.00,193.00,
2003,7,"NW","Northwest Airlines Inc.","HPN","White Plains, NY: Westchester County",31.00,8.00,5.16,0.92,1.77,0.00,0.16,2.00,1.00,412.00,298.00,46.00,58.00,0.00,10.00,
2003,7,"NW","Northwest Airlines Inc.","IAD","Washington, DC: Washington Dulles International",212.00,40.00,17.88,3.08,15.73,0.00,3.31,4.00,1.00,1693.00,791.00,228.00,542.00,0.00,132.00,
2003,7,"NW","Northwest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",403.00,67.00,22.04,2.76,37.44,0.14,4.63,10.00,1.00,2601.00,1162.00,107.00,1085.00,9.00,238.00,
2003,7,"NW","Northwest Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",546.00,100.00,38.86,4.11,45.35,0.00,11.68,13.00,2.00,3970.00,1517.00,207.00,1648.00,0.00,598.00,
2003,7,"NW","Northwest Airlines Inc.","JAC","Jackson, WY: Jackson Hole",31.00,8.00,3.74,0.72,2.42,0.00,1.12,0.00,0.00,217.00,109.00,26.00,60.00,0.00,22.00,
2003,7,"NW","Northwest Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",124.00,23.00,10.42,0.23,9.75,0.00,2.60,0.00,1.00,891.00,479.00,11.00,306.00,0.00,95.00,
2003,7,"NW","Northwest Airlines Inc.","JFK","New York, NY: John F. Kennedy International",93.00,18.00,10.99,0.76,5.85,0.00,0.40,2.00,1.00,805.00,516.00,16.00,263.00,0.00,10.00,
2003,7,"NW","Northwest Airlines Inc.","LAN","Lansing, MI: Capital Region International",211.00,34.00,21.30,1.86,8.20,0.00,2.64,4.00,0.00,1459.00,983.00,110.00,251.00,0.00,115.00,
2003,7,"NW","Northwest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",322.00,45.00,26.18,3.84,8.24,1.00,5.73,3.00,0.00,2274.00,1343.00,324.00,274.00,53.00,280.00,
2003,7,"NW","Northwest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",553.00,64.00,36.69,3.48,15.52,0.00,8.30,5.00,1.00,3304.00,2199.00,237.00,578.00,0.00,290.00,
2003,7,"NW","Northwest Airlines Inc.","LGA","New York, NY: LaGuardia",602.00,141.00,31.77,29.78,65.02,0.00,14.43,13.00,2.00,7271.00,1698.00,2090.00,2658.00,0.00,825.00,
2003,7,"NW","Northwest Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",92.00,12.00,6.31,0.00,4.10,0.00,1.59,3.00,0.00,371.00,166.00,0.00,120.00,0.00,85.00,
2003,7,"NW","Northwest Airlines Inc.","LSE","La Crosse, WI: La Crosse Regional",35.00,3.00,2.71,0.00,0.22,0.00,0.07,0.00,0.00,196.00,182.00,0.00,9.00,0.00,5.00,
2003,7,"NW","Northwest Airlines Inc.","MBS","Saginaw/Bay City/Midland, MI: MBS International",206.00,34.00,18.62,2.24,9.96,0.00,3.18,1.00,0.00,1366.00,745.00,104.00,385.00,0.00,132.00,
2003,7,"NW","Northwest Airlines Inc.","MCI","Kansas City, MO: Kansas City International",450.00,84.00,47.75,0.70,28.70,0.00,6.85,3.00,0.00,4236.00,2580.00,21.00,1101.00,0.00,534.00,
2003,7,"NW","Northwest Airlines Inc.","MCO","Orlando, FL: Orlando International",433.00,98.00,37.66,3.27,50.48,0.00,6.59,3.00,0.00,4896.00,1981.00,263.00,2347.00,0.00,305.00,
2003,7,"NW","Northwest Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",93.00,19.00,8.97,0.97,6.63,0.00,2.43,0.00,0.00,1043.00,556.00,66.00,311.00,0.00,110.00,
2003,7,"NW","Northwest Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",361.00,68.00,30.35,3.61,29.23,0.00,4.81,6.00,3.00,3136.00,1358.00,299.00,1233.00,0.00,246.00,
2003,7,"NW","Northwest Airlines Inc.","MEM","Memphis, TN: Memphis International",2929.00,376.00,91.35,30.58,203.87,0.87,49.33,86.00,15.00,21165.00,5415.00,3762.00,8885.00,13.00,3090.00,
2003,7,"NW","Northwest Airlines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",155.00,17.00,9.58,0.82,5.66,0.00,0.94,1.00,0.00,502.00,239.00,41.00,189.00,0.00,33.00,
2003,7,"NW","Northwest Airlines Inc.","MIA","Miami, FL: Miami International",167.00,37.00,21.06,0.71,11.26,0.00,3.97,0.00,3.00,1538.00,911.00,24.00,436.00,0.00,167.00,
2003,7,"NW","Northwest Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",656.00,134.00,40.32,5.82,58.64,0.00,29.22,7.00,0.00,5629.00,1951.00,345.00,1860.00,0.00,1473.00,
2003,7,"NW","Northwest Airlines Inc.","MOT","Minot, ND: Minot International",93.00,24.00,15.36,0.00,8.55,0.00,0.09,0.00,0.00,983.00,757.00,0.00,223.00,0.00,3.00,
2003,7,"NW","Northwest Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",270.00,59.00,31.96,1.45,17.44,0.00,8.15,1.00,0.00,2092.00,1238.00,66.00,454.00,0.00,334.00,
2003,7,"NW","Northwest Airlines Inc.","MSO","Missoula, MT: Missoula International",93.00,21.00,9.83,0.84,6.56,0.00,3.77,0.00,0.00,900.00,359.00,78.00,209.00,0.00,254.00,
2003,7,"NW","Northwest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",10077.00,1260.00,351.71,74.91,565.25,5.83,262.29,91.00,12.00,66598.00,24054.00,6018.00,20137.00,153.00,16236.00,
2003,7,"NW","Northwest Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",280.00,62.00,26.61,4.21,25.64,0.00,5.55,3.00,0.00,3336.00,1193.00,1050.00,725.00,0.00,368.00,
2003,7,"NW","Northwest Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",31.00,7.00,4.48,0.00,2.52,0.00,0.00,0.00,0.00,525.00,445.00,0.00,80.00,0.00,0.00,
2003,7,"NW","Northwest Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,7,"NW","Northwest Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",211.00,29.00,17.48,0.69,9.85,0.00,0.98,3.00,1.00,1156.00,764.00,19.00,275.00,0.00,98.00,
2003,7,"NW","Northwest Airlines Inc.","ONT","Ontario, CA: Ontario International",62.00,14.00,11.01,0.00,1.60,0.00,1.40,0.00,0.00,669.00,518.00,0.00,29.00,0.00,122.00,
2003,7,"NW","Northwest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",702.00,177.00,37.68,48.94,77.30,0.42,12.65,41.00,3.00,10572.00,1758.00,4175.00,3939.00,8.00,692.00,
2003,7,"NW","Northwest Airlines Inc.","ORF","Norfolk, VA: Norfolk International",154.00,30.00,13.60,0.82,11.58,0.00,4.00,1.00,0.00,1210.00,547.00,47.00,420.00,0.00,196.00,
2003,7,"NW","Northwest Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",62.00,9.00,2.87,0.00,6.13,0.00,0.00,0.00,0.00,261.00,131.00,0.00,130.00,0.00,0.00,
2003,7,"NW","Northwest Airlines Inc.","PDX","Portland, OR: Portland International",217.00,43.00,19.03,0.92,15.90,0.00,7.14,1.00,0.00,1890.00,964.00,61.00,471.00,0.00,394.00,
2003,7,"NW","Northwest Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",510.00,112.00,35.21,16.34,48.08,1.00,11.36,16.00,0.00,5956.00,1644.00,1623.00,1951.00,15.00,723.00,
2003,7,"NW","Northwest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",336.00,47.00,30.22,0.83,12.04,0.00,3.91,1.00,2.00,1994.00,1225.00,73.00,571.00,0.00,125.00,
2003,7,"NW","Northwest Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",172.00,32.00,12.53,3.82,12.47,0.00,3.18,3.00,1.00,1225.00,438.00,211.00,413.00,0.00,163.00,
2003,7,"NW","Northwest Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",216.00,33.00,14.74,0.92,15.05,0.00,2.28,2.00,0.00,1489.00,683.00,48.00,626.00,0.00,132.00,
2003,7,"NW","Northwest Airlines Inc.","PWM","Portland, ME: Portland International Jetport",62.00,10.00,3.34,1.30,4.10,0.00,1.26,0.00,0.00,465.00,225.00,47.00,143.00,0.00,50.00,
2003,7,"NW","Northwest Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",123.00,19.00,11.01,1.57,3.95,0.00,2.48,0.00,0.00,891.00,436.00,144.00,135.00,0.00,176.00,
2003,7,"NW","Northwest Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",309.00,75.00,33.91,4.09,31.91,0.00,5.09,5.00,0.00,3344.00,1627.00,267.00,1099.00,0.00,351.00,
2003,7,"NW","Northwest Airlines Inc.","RIC","Richmond, VA: Richmond International",93.00,15.00,9.65,0.00,4.13,0.00,1.23,4.00,0.00,748.00,507.00,0.00,203.00,0.00,38.00,
2003,7,"NW","Northwest Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",66.00,8.00,2.24,0.00,3.46,0.00,2.31,0.00,1.00,271.00,113.00,0.00,75.00,0.00,83.00,
2003,7,"NW","Northwest Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",141.00,21.00,10.28,0.33,8.39,0.00,2.00,0.00,0.00,887.00,516.00,30.00,258.00,0.00,83.00,
2003,7,"NW","Northwest Airlines Inc.","RST","Rochester, MN: Rochester International",30.00,3.00,2.81,0.00,0.19,0.00,0.00,1.00,0.00,104.00,97.00,0.00,7.00,0.00,0.00,
2003,7,"NW","Northwest Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",93.00,19.00,8.03,0.00,8.12,0.00,2.85,0.00,0.00,737.00,410.00,0.00,246.00,0.00,81.00,
2003,7,"NW","Northwest Airlines Inc.","SAN","San Diego, CA: San Diego International",217.00,39.00,23.70,1.22,10.83,0.00,3.24,0.00,0.00,1575.00,954.00,69.00,335.00,0.00,217.00,
2003,7,"NW","Northwest Airlines Inc.","SAT","San Antonio, TX: San Antonio International",186.00,21.00,7.53,1.00,11.61,0.00,0.87,5.00,0.00,760.00,243.00,38.00,373.00,0.00,106.00,
2003,7,"NW","Northwest Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",154.00,29.00,13.07,0.42,12.88,0.00,2.63,3.00,0.00,1429.00,696.00,26.00,529.00,0.00,178.00,
2003,7,"NW","Northwest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",465.00,96.00,46.90,3.54,33.86,0.50,11.20,2.00,0.00,5105.00,2585.00,151.00,1018.00,11.00,1340.00,
2003,7,"NW","Northwest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",340.00,59.00,27.19,8.42,16.89,0.22,6.28,1.00,0.00,3738.00,1945.00,748.00,573.00,25.00,447.00,
2003,7,"NW","Northwest Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",123.00,13.00,8.38,0.58,0.98,0.00,3.06,0.00,0.00,510.00,356.00,29.00,34.00,0.00,91.00,
2003,7,"NW","Northwest Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",8.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00,
2003,7,"NW","Northwest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",123.00,22.00,10.77,0.00,9.36,0.00,1.87,0.00,0.00,842.00,533.00,0.00,239.00,0.00,70.00,
2003,7,"NW","Northwest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",93.00,16.00,11.02,0.00,4.13,0.00,0.85,0.00,0.00,395.00,298.00,0.00,75.00,0.00,22.00,
2003,7,"NW","Northwest Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",124.00,16.00,11.10,0.82,2.69,0.00,1.39,0.00,0.00,687.00,483.00,50.00,108.00,0.00,46.00,
2003,7,"NW","Northwest Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",322.00,51.00,23.23,1.00,21.27,0.00,5.50,8.00,1.00,2401.00,1402.00,118.00,680.00,0.00,201.00,
2003,7,"NW","Northwest Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",124.00,22.00,11.04,0.48,8.12,0.00,2.36,0.00,0.00,1024.00,583.00,69.00,255.00,0.00,117.00,
2003,7,"NW","Northwest Airlines Inc.","TPA","Tampa, FL: Tampa International",279.00,50.00,20.59,1.48,21.72,0.00,6.20,1.00,0.00,2681.00,1110.00,118.00,1077.00,0.00,376.00,
2003,7,"NW","Northwest Airlines Inc.","TUS","Tucson, AZ: Tucson International",31.00,4.00,2.72,0.00,1.28,0.00,0.00,0.00,0.00,103.00,64.00,0.00,39.00,0.00,0.00,
2003,7,"NW","Northwest Airlines Inc.","TVC","Traverse City, MI: Cherry Capital",101.00,24.00,8.27,1.17,8.82,0.00,5.73,0.00,0.00,1462.00,709.00,70.00,239.00,0.00,444.00,
2003,7,"NW","Northwest Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",124.00,9.00,3.14,0.00,4.86,0.00,1.00,4.00,0.00,434.00,177.00,0.00,139.00,0.00,118.00,
2003,7,"OO","SkyWest Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",278.00,38.00,27.00,4.00,4.00,0.00,3.00,1.00,0.00,2030.00,1425.00,279.00,250.00,0.00,76.00,
2003,7,"OO","SkyWest Airlines Inc.","ACV","Arcata/Eureka, CA: California Redwood Coast Humboldt County",326.00,22.00,13.00,4.00,1.00,0.00,4.00,1.00,0.00,780.00,533.00,107.00,16.00,0.00,124.00,
2003,7,"OO","SkyWest Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",305.00,32.00,26.00,3.00,0.00,1.00,2.00,0.00,1.00,1663.00,1395.00,134.00,0.00,24.00,110.00,
2003,7,"OO","SkyWest Airlines Inc.","BFF","Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","BFL","Bakersfield, CA: Meadows Field",216.00,4.00,3.00,1.00,0.00,0.00,0.00,3.00,0.00,146.00,85.00,61.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",31.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","BIL","Billings, MT: Billings Logan International",154.00,15.00,12.00,1.00,0.00,0.00,2.00,0.00,0.00,708.00,561.00,81.00,0.00,0.00,66.00,
2003,7,"OO","SkyWest Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",62.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,200.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","BNA","Nashville, TN: Nashville International",116.00,14.00,12.00,0.00,0.00,0.00,2.00,3.00,0.00,561.00,500.00,0.00,0.00,0.00,61.00,
2003,7,"OO","SkyWest Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",365.00,32.00,27.00,1.00,2.00,0.00,2.00,1.00,0.00,898.00,745.00,36.00,36.00,0.00,81.00,
2003,7,"OO","SkyWest Airlines Inc.","BTM","Butte, MT: Bert Mooney",119.00,11.00,7.00,2.00,1.00,0.00,1.00,0.00,0.00,378.00,207.00,81.00,40.00,0.00,50.00,
2003,7,"OO","SkyWest Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","BUR","Burbank, CA: Bob Hope",205.00,17.00,12.00,1.00,2.00,0.00,2.00,1.00,0.00,743.00,491.00,16.00,69.00,0.00,167.00,
2003,7,"OO","SkyWest Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",243.00,18.00,15.00,2.00,0.00,0.00,1.00,3.00,0.00,795.00,544.00,158.00,0.00,0.00,93.00,
2003,7,"OO","SkyWest Airlines Inc.","CDC","Cedar City, UT: Cedar City Regional",86.00,6.00,6.00,0.00,0.00,0.00,0.00,1.00,1.00,172.00,172.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","CEC","Crescent City, CA: Jack McNamara Field",89.00,6.00,3.00,3.00,0.00,0.00,0.00,2.00,1.00,311.00,164.00,147.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","CIC","Chico, CA: Chico Municipal",93.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,32.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","CLD","Carlsbad, CA: McClellan-Palomar",184.00,11.00,7.00,1.00,1.00,0.00,2.00,0.00,0.00,279.00,180.00,23.00,15.00,0.00,61.00,
2003,7,"OO","SkyWest Airlines Inc.","COD","Cody, WY: Yellowstone Regional",93.00,8.00,5.00,2.00,0.00,0.00,1.00,0.00,0.00,429.00,197.00,206.00,0.00,0.00,26.00,
2003,7,"OO","SkyWest Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",427.00,44.00,36.00,5.00,3.00,0.00,0.00,5.00,1.00,2058.00,1673.00,270.00,115.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","CPR","Casper, WY: Casper/Natrona County International",171.00,23.00,15.00,5.00,1.00,0.00,2.00,1.00,0.00,754.00,339.00,345.00,15.00,0.00,55.00,
2003,7,"OO","SkyWest Airlines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",1902.00,173.00,82.00,39.00,12.00,1.00,39.00,18.00,1.00,6254.00,2625.00,1430.00,558.00,49.00,1592.00,
2003,7,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1750.00,158.00,87.00,25.00,20.00,2.00,24.00,26.00,1.00,6501.00,3178.00,1412.00,1067.00,31.00,813.00,
2003,7,"OO","SkyWest Airlines Inc.","DRO","Durango, CO: Durango La Plata County",134.00,20.00,14.00,4.00,0.00,0.00,2.00,0.00,0.00,672.00,539.00,73.00,0.00,0.00,60.00,
2003,7,"OO","SkyWest Airlines Inc.","EKO","Elko, NV: Elko Regional",231.00,18.00,11.00,3.00,3.00,0.00,1.00,1.00,0.00,719.00,321.00,327.00,48.00,0.00,23.00,
2003,7,"OO","SkyWest Airlines Inc.","ELP","El Paso, TX: El Paso International",119.00,6.00,4.00,2.00,0.00,0.00,0.00,1.00,0.00,186.00,104.00,82.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","EUG","Eugene, OR: Mahlon Sweet Field",354.00,19.00,14.00,1.00,2.00,0.00,2.00,1.00,0.00,531.00,315.00,72.00,87.00,0.00,57.00,
2003,7,"OO","SkyWest Airlines Inc.","FAR","Fargo, ND: Hector International",62.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,220.00,191.00,0.00,0.00,0.00,29.00,
2003,7,"OO","SkyWest Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",848.00,57.00,41.00,5.00,6.00,1.00,4.00,4.00,1.00,2170.00,1364.00,212.00,485.00,25.00,84.00,
2003,7,"OO","SkyWest Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",62.00,5.00,3.00,1.00,0.00,0.00,1.00,1.00,0.00,127.00,78.00,33.00,0.00,0.00,16.00,
2003,7,"OO","SkyWest Airlines Inc.","GEG","Spokane, WA: Spokane International",239.00,13.00,9.00,0.00,0.00,0.00,4.00,2.00,0.00,469.00,266.00,0.00,0.00,0.00,203.00,
2003,7,"OO","SkyWest Airlines Inc.","GJT","Grand Junction, CO: Grand Junction Regional",287.00,26.00,15.00,8.00,0.00,0.00,3.00,2.00,1.00,1221.00,796.00,334.00,0.00,0.00,91.00,
2003,7,"OO","SkyWest Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",52.00,8.00,5.00,0.00,1.00,0.00,2.00,1.00,0.00,718.00,272.00,0.00,76.00,0.00,370.00,
2003,7,"OO","SkyWest Airlines Inc.","GTF","Great Falls, MT: Great Falls International",61.00,10.00,9.00,0.00,0.00,0.00,1.00,1.00,0.00,352.00,300.00,0.00,0.00,0.00,52.00,
2003,7,"OO","SkyWest Airlines Inc.","HLN","Helena, MT: Helena Regional",62.00,3.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,187.00,134.00,53.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",142.00,14.00,4.00,7.00,0.00,0.00,3.00,1.00,0.00,766.00,261.00,296.00,0.00,0.00,209.00,
2003,7,"OO","SkyWest Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",91.00,14.00,10.00,0.00,1.00,1.00,2.00,3.00,0.00,312.00,232.00,0.00,19.00,15.00,46.00,
2003,7,"OO","SkyWest Airlines Inc.","IDA","Idaho Falls, ID: Idaho Falls Regional",272.00,19.00,14.00,5.00,0.00,0.00,0.00,1.00,0.00,828.00,625.00,203.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","ILE","Killeen, TX: Skylark Field",111.00,8.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,390.00,233.00,157.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","IPL","El Centro, CA: Imperial County",62.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,67.00,67.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","IYK","Inyokern, CA: Inyokern Airport",93.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,35.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","JAC","Jackson, WY: Jackson Hole",185.00,19.00,13.00,3.00,1.00,0.00,2.00,0.00,0.00,912.00,594.00,211.00,63.00,0.00,44.00,
2003,7,"OO","SkyWest Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",58.00,12.00,10.00,1.00,1.00,0.00,0.00,0.00,1.00,551.00,394.00,56.00,101.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",31.00,13.00,9.00,3.00,0.00,0.00,1.00,0.00,0.00,511.00,281.00,180.00,0.00,0.00,50.00,
2003,7,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",183.00,23.00,6.00,5.00,6.00,0.00,6.00,3.00,1.00,1323.00,353.00,454.00,390.00,0.00,126.00,
2003,7,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",4074.00,258.00,155.00,29.00,18.00,6.00,50.00,26.00,2.00,10054.00,6194.00,1386.00,477.00,109.00,1888.00,
2003,7,"OO","SkyWest Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",30.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,54.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","LNK","Lincoln, NE: Lincoln Airport",93.00,12.00,9.00,0.00,0.00,1.00,2.00,0.00,0.00,338.00,237.00,0.00,0.00,18.00,83.00,
2003,7,"OO","SkyWest Airlines Inc.","MCI","Kansas City, MO: Kansas City International",158.00,18.00,14.00,0.00,0.00,0.00,4.00,0.00,0.00,490.00,360.00,0.00,0.00,0.00,130.00,
2003,7,"OO","SkyWest Airlines Inc.","MEM","Memphis, TN: Memphis International",149.00,26.00,19.00,0.00,3.00,0.00,4.00,1.00,0.00,986.00,682.00,0.00,189.00,0.00,115.00,
2003,7,"OO","SkyWest Airlines Inc.","MFR","Medford, OR: Rogue Valley International - Medford",331.00,23.00,16.00,0.00,2.00,0.00,5.00,2.00,0.00,716.00,480.00,0.00,91.00,0.00,145.00,
2003,7,"OO","SkyWest Airlines Inc.","MOD","Modesto, CA: Modesto City-County-Harry Sham Field",124.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","MRY","Monterey, CA: Monterey Regional",463.00,19.00,11.00,7.00,1.00,0.00,0.00,1.00,0.00,910.00,349.00,546.00,15.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","MSO","Missoula, MT: Missoula International",94.00,9.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,296.00,274.00,0.00,22.00,0.00,0.00,
2003,7,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",93.00,38.00,33.00,1.00,1.00,0.00,3.00,3.00,0.00,1464.00,1303.00,74.00,22.00,0.00,65.00,
